"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","234","WEB_ADMIN-64-BND-PAG: [Boundary] Get category details should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","223","TC-FILEGALLERY-CREATE-SEC-xssBasic: Admin file gallery SQLi/XSS (XSS Basic Script)","","2026-08-24","passed","2026-08-24","💸 Payouts, Commissions & File Management","","",""
"","190","CART_I-2-NEG-AUTH: [Negative/Auth] Choose payment method for current cart should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for cart_i","","",""
"","191","ADMIN_PACKAGE-ADVERTISEMENTS-5-POS-PERF: [Positive/Perf] Delete package advertisement should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_package-advertisements","","",""
"","263","TC-13: Should get sales report","","2026-08-24","passed","2026-08-24","Admin - Sales Reports Tests","","",""
"","215","TC-08: Should accept an order (artist_accept)","","2026-08-24","passed","2026-08-24","Salon Order Status Change Tests","","",""
"","288","SALON_ORDERS-3-SEC-SQL: [Security] Get order details for salon should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","234","WEB_ADMIN-17-POS-PERF: [Positive/Perf] Get Admin Details should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","TC-FP-SEC-XSS-02 [SECURITY] XSS in phone: """"><script>alert(1)</scrip""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","257","TC-ADMIN-SERV-01: Admin list services","","2026-08-24","passed","2026-08-24","🗂️ Categories, Type Services & Services","","",""
"","191","TC-PAGE-04: Public get page (mobile)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","2082","TC-SALON-PUB-SEARCH-SEC-xssImg: Guest search salons SQLi/XSS (XSS Image Error)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","215","TC-PROMO-CREATE-VAL-booleanFalse: Admin create promo invalid maxUses (Boolean False (wrong type))","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","190","SALON_PROFILE-1-NEG-AUTH: [Negative/Auth] Get authenticated salon uploaded files (SalonInfo records) should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_profile","","",""
"","193","TC-CARD-NEG-01 [NEGATIVE] Add card without auth → 401","","2026-08-24","passed","2026-08-24","🛡️ Cards API — Negative & Security Tests","","",""
"","773","WEB_ADMIN-10-POS-PERF: [Positive/Perf] Soft Delete User should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","236","WEB_SALON-26-POS-PERF: [Positive/Perf] Restore a deleted gallery image should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","195","GUEST_SALONS-1-POS-PERF: [Positive/Perf] Public salon listing (no auth required) should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for guest_salons","","",""
"","1280","TC-PROF-PAG-01: [Pagination/Search] Unexpected query params on profile","","2026-08-24","passed","2026-08-24","Exhaustive Profile Tests","","",""
"","291","SALON_CALENDAR-1-BND-PAG: [Boundary] Get salon calendar orders should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_calendar","","",""
"","295","TC-07: Should toggle admin active status","","2026-08-24","passed","2026-08-24","Admin - Admins List Tests","","",""
"","291","TC-CAT-15 [BOUNDARY] Empty string name → not 200 / not 500","","2026-08-24","passed","2026-08-24","📏 Admin Categories — Boundary & Invalid Type Tests","","",""
"","190","WEB_ADMIN-68-NEG-AUTH: [Negative/Auth] List all service types should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","218","TC-SALON-RBAC-02: Normal user access admin salons → 403","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","494","TC-ADMIN-ORDER-CART-SEC-sqlInjection2: Admin list carts SQLi/XSS in limit (SQLi Comment)","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","254","SALON_ORDERS-1-BND-PAG: [Boundary] List salon orders should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_orders","","",""
"","190","TC-L-07 [NEGATIVE] Invalid email format → not 200","","2026-08-24","passed","2026-08-24","🔐 Admin Login — Functional Tests","","",""
"","188","TC-SL-01 [POSITIVE] Valid salon credentials → 200 + tokens","","2026-08-24","passed","2026-08-24","💇 Salon Login — Tests","","",""
"","214","WEB_SALON-14-POS-PERF: [Positive/Perf] Update offer should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","234","WEB_SALON-17-SEC-SQL: [Security] Restore a deleted offer should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","255","WEB_ADMIN-44-BND-PAG: [Boundary] Get gallery images for a salon should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","WEB_ADMIN-120-NEG-AUTH: [Negative/Auth] Restore commission should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","190","TC-RT-08 [NEGATIVE] Empty Bearer value → not 200","","2026-08-24","passed","2026-08-24","❌ User Refresh Token — Negative Tests","","",""
"","1","TC-12: Should edit offer","","2026-08-24","passed","2026-08-24","Web Salon Offers Tests","","",""
"","190","TC-PUB-PAG-05 [VALID] Salon filter by city → not 500","","2026-08-24","passed","2026-08-24","📋 Public / User Pagination Tests","","",""
"","534","TC-SEC-SQL-LOGINPW-05 SQL inject admin login password: ""1' AND SLEEP(3)--""","","2026-08-24","passed","2026-08-24","💉 SQL Injection Tests — All Key Input Points","","",""
"","234","WEB_SALON-6-POS-PERF: [Positive/Perf] Update service should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","226","TC-12: Should create new role","","2026-08-24","passed","2026-08-24","Admin - Roles Management Tests","","",""
"","235","WEB_ADMIN-94-POS-PERF: [Positive/Perf] Wallet overview — balance + transfer history for current admin should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","392","WEB_ADMIN-122-SEC-SQL: [Security] Get Today Operations Statistics should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","442","WEB_ADMIN-63-BND-PAG: [Boundary] Export categories should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-SETTINGS-RBAC-01: Admin settings with Invalid Token → 401/403","","2026-08-24","passed","2026-08-24","🛠️ Admin / Settings","","",""
"","224","TC-ADDR-CREATE-VAL-massiveString: User create address missing/invalid Lat (5000 Char String)","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","189","WEB_ADMIN-124-NEG-AUTH: [Negative/Auth] Get Salons List for Report Filter should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","295","TC-BANKACCT-ADD-SEC-sqlInjection2: User add bank account SQLi/XSS (SQLi Comment)","","2026-08-24","passed","2026-08-24","💰 Financial - Banks, Wallet & Cards","","",""
"","331","TC-SALON-PROF-SEC-sqlInjection3: Update salon profile SQLi/XSS in fname (SQLi Dropper)","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","189","TC-12: Should fail block user without auth","","2026-08-24","passed","2026-08-24","Admin - User CRUD Tests","","",""
"","198","TC-RC-06 [RESPONSE-TIME] Resend code < 5s","","2026-08-24","passed","2026-08-24","📤 Resend Code — Full Tests","","",""
"","190","WEB_ADMIN-92-NEG-AUTH: [Negative/Auth] Toggle force update should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","274","TC-SALON-04: Admin update salon","","2026-08-24","passed","2026-08-24","💇 Salons","","",""
"","218","TC-ADDR-CREATE-VAL-nullValue: User create address missing/invalid Lat (Null Value)","","2026-08-24","passed","2026-08-24","📦 Orders, Addresses & Disputes","","",""
"","211","TC-L-SEC-SQL-05 [SECURITY] SQL injection in email: ""1' AND SLEEP(3)--""","","2026-08-24","passed","2026-08-24","🛡️ Admin Login — Security Tests","","",""
"","193","CONFIG_VERSION-1-BND-PAG: [Boundary] Get App Version Info should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for config_version","","",""
"","568","TC-SEC-HDR-03 Host header injection attempt → not 500","","2026-08-24","passed","2026-08-24","📤 Header Injection / Anomalous Header Tests","","",""
"","192","TC-11: Should accept commission","","2026-08-24","passed","2026-08-24","Admin - Commissions Tests","","",""
"","390","TC-CARD-04 [POSITIVE] Set card as default → 200","","2026-08-24","passed","2026-08-24","💳 Cards API — Lifecycle & Integration Tests","","",""
"","237","SALON_PROFILE-3-NEG-AUTH: [Negative/Auth] Replace working days for authenticated salon should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for salon_profile","","",""
"","189","TC-ART-SEC-SQL-01 [SECURITY] SQL inject admin refresh token: ""' OR '1'='1""","","2026-08-24","passed","2026-08-24","❌ Admin Refresh Token — Negative Tests","","",""
"","191","WEB_ADMIN-44-NEG-AUTH: [Negative/Auth] Get gallery images for a salon should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","194","WEB_ADMIN-121-NEG-AUTH: [Negative/Auth] Get Today Overview should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","TC-WALLET-04: Admin reject commission","","2026-08-24","passed","2026-08-24","Admin Wallet & Commissions Tests","","",""
"","391","TC-08: Should return 404 for non-existent order","","2026-08-24","passed","2026-08-24","Admin - Order Detail Tests","","",""
"","191","WEB_ADMIN-62-NEG-AUTH: [Negative/Auth] Create category should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","191","TC-20: Should fail reports without auth","","2026-08-24","passed","2026-08-24","Admin - Sales Reports Tests","","",""
"","414","WEB_ADMIN-90-SEC-SQL: [Security] Get app version analytics should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","416","TC-CONFIG-SEC-xssImg: Get app version with SQLi/XSS platform (XSS Image Error)","","2026-08-24","passed","2026-08-24","⚙️ App Config","","",""
"","808","TC-14: Should restore deleted bank account","","2026-08-24","passed","2026-08-24","Banks API Tests","","",""
"","271","WEB_ADMIN-126-BND-PAG: [Boundary] Get Services List for Report Filter should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","215","TC-OFFER-03: Guest list offers (public)","","2026-08-24","passed","2026-08-24","🎁 Offers, Packages & Promocodes","","",""
"","217","TC-PAG-07 [EDGE] /api/v1/web/admin/salons limit=0 → not 500","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","385","TC-08: Should verify admin account","","2026-08-24","passed","2026-08-24","Admin - Admins List Tests","","",""
"","191","WEB_SALON-25-NEG-AUTH: [Negative/Auth] Restore a deleted package should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","288","TC-ADMIN-RUP-02: Should get list of role user permissions","","2026-08-24","passed","2026-08-24","Admin - Role User Permissions Tests","","",""
"","192","ADDRESS-1-NEG-AUTH: [Negative/Auth] List customer addresses should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for address","","",""
"","191","TC-FP-SEC-SQL-04 [SECURITY] SQL inject in phone: ""' UNION SELECT username,p""","","2026-08-24","passed","2026-08-24","🛡️ Forgot Password — Security Tests","","",""
"","189","TC-CART-17 [NEGATIVE] No auth for promo → 401","","2026-08-24","passed","2026-08-24","🎫 Cart — Promo Code Tests","","",""
"","227","WEB_SALON-9-SEC-SQL: [Security] Restore a deleted service should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","970","TC-06: Should return 404 for non-existent order","","2026-08-24","passed","2026-08-24","Show Single Order Tests","","",""
"","288","WEB_SALON-1-SEC-SQL: [Security] List own services should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","274","WEB_ADMIN-16-BND-PAG: [Boundary] Get Admin Profile should handle extreme pagination","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","881","TC-01: Should get list of services","","2026-08-24","passed","2026-08-24","Services API Tests (Authenticated)","","",""
"","234","WEB_ADMIN-124-POS-PERF: [Positive/Perf] Get Salons List for Report Filter should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","189","WEB_ADMIN-85-NEG-AUTH: [Negative/Auth] Upsert Connection Settings should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","213","WEB_SALON-15-SEC-SQL: [Security] Delete offer should handle SQL injection safely","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_salon","","",""
"","230","TC-BLOG-CREATE-VAL-massiveString: Admin create blog post invalid title (5000 Char String)","","2026-08-24","passed","2026-08-24","📝 Content Management (Blogs, Pages, FAQs, Privacy Policy)","","",""
"","193","WEB_ADMIN-81-NEG-AUTH: [Negative/Auth] Upsert Settings should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","227","TC-SEC-SQL-ID-03 SQL inject in ID param: ""1; SELECT * FROM users""","","2026-08-24","passed","2026-08-24","💉 SQL Injection Tests — All Key Input Points","","",""
"","1024","TC-PROF-VAL-01: [Validation] Update profile with invalid email format","","2026-08-24","passed","2026-08-24","Exhaustive Profile Tests","","",""
"","217","TC-PAG-04 [EDGE] /api/v1/web/admin/salons page=-1 → not 500","","2026-08-24","passed","2026-08-24","📄 Pagination Tests — Admin Endpoints","","",""
"","274","TC-SC-06 [BOUNDARY] Future month far ahead → not 500","","2026-08-24","passed","2026-08-24","💰 Salon Commissions & Calendar — Tests","","",""
"","191","ADMIN_BLOGS-2-NEG-AUTH: [Negative/Auth] Create blog (all users) should reject missing auth","","2026-08-24","passed","2026-08-24","Exhaustive Tests for admin_blogs","","",""
"","233","WEB_ADMIN-88-POS-PERF: [Positive/Perf] Update app version for a platform should respond under 2000ms","","2026-08-24","passed","2026-08-24","Exhaustive Tests for web_admin","","",""
"","193","TC-14: Should fail offers without auth","","2026-08-24","passed","2026-08-24","Web Salon Offers Tests","","",""
